state,name,land_area_sqmi,land_area_sqft,water_area_sqmi
AL,Hamilton city,38.100,1062167040,0.014
AL,Hammondville town,4.848,135154483,0.012
AL,Hanceville city,4.441,123807974,0.015
AL,Hanover CDP,4.212,117423821,0.021
AL,Harpersville town,22.144,617339290,0.366
AL,Hartford city,6.236,173849702,0.014
AL,Hartselle city,16.747,466879565,0.086
AL,Harvest CDP,12.340,344019456,0.057
AL,Hatton CDP,1.333,37161907,0.008
AL,Hayden town,4.300,119877120,0.001
AL,Hayneville town,1.861,51881702,0.016
AL,Hazel Green CDP,10.033,279703987,0.014
AL,Headland city,30.331,845579750,0.010
AL,Heath town,0.890,24811776,0.010
AL,Heflin city,16.150,450236160,0.156
AL,Helena city,24.892,693949133,0.330
AL,Henagar city,22.608,630274867,0.033
AL,Highland Lake town,1.645,45859968,0.344
AL,Highland Lakes CDP,3.816,106383974,0.140
AL,Hillsboro town,1.881,52439270,0.002
AL,Hissop CDP,10.925,304571520,0.004
AL,Hobson CDP,2.944,82074010,0.030
AL,Hobson City town,1.046,29160806,0.001
AL,Hodges town,4.127,115054157,0.006
AL,Hokes Bluff city,11.929,332561434,0.164
AL,Hollins CDP,11.845,330219648,0.031
AL,Hollis Crossroads CDP,12.456,347253350,0.010
AL,Holly Pond town,3.916,109171814,0.017
AL,Hollywood town,9.094,253526170,0.015
AL,Holt CDP,3.164,88207258,0.014
AL,Holtville CDP,21.586,601783142,3.595
AL,Homewood city,8.262,230331341,0.051
AL,Hoover city,49.673,1384803763,0.998
AL,Horn Hill town,2.555,71229312,0.052
AL,Hueytown city,20.018,558069811,0.166
AL,Huguley CDP,8.271,230582246,0.000
AL,Huntsville city,225.326,6281728358,1.526
AL,Hurtsboro town,1.033,28798387,0.000
AL,Hytop town,3.460,96459264,0.003
AL,Ider town,5.429,151351834,0.000
AL,Indian Springs Village city,3.882,108223949,0.035
AL,Irondale city,17.316,482742374,0.169
AL,Ivalee CDP,7.452,207749837,0.000
AL,Jackson city,15.639,435990298,0.193
AL,Jacksons' Gap town,10.094,281404570,0.022
AL,Jacksonville city,10.908,304097587,0.009
AL,Jasper city,29.618,825702451,0.326
AL,Jemison city,11.346,316308326,0.073
AL,Joppa CDP,1.944,54195610,0.027
AL,Kansas town,1.017,28352333,0.003
AL,Kellyton town,0.967,26958413,0.001
AL,Kennedy town,3.194,89043610,0.000
AL,Killen town,2.025,56453760,0.005
AL,Kimberly city,7.325,204209280,0.000
AL,Kinsey city,12.112,337663181,0.011
AL,Kinston town,4.892,136381133,0.024
AL,La Fayette city,8.857,246918989,0.028
AL,Ladonia CDP,3.123,87064243,0.004
AL,Lake View city,2.118,59046451,0.234
AL,Lakeview town,0.648,18065203,0.000
AL,Lanett city,6.238,173905459,0.004
AL,Langston town,4.925,137301120,3.319
AL,Leeds city,22.806,635794790,0.232
AL,Leesburg town,6.301,175661798,0.012
AL,Leighton town,2.157,60133709,0.000
AL,Leroy CDP,11.910,332031744,0.067
AL,Lester town,1.910,53247744,0.002
AL,Level Plains town,3.068,85530931,0.000
AL,Lexington town,3.236,90214502,0.005
AL,Libertyville town,0.520,14496768,0.003
AL,Lillian CDP,1.909,53219866,1.620
AL,Lincoln city,25.670,715638528,0.200
AL,Linden town,3.579,99776794,0.034
AL,Lineville city,9.668,269528371,0.072
AL,Lipscomb city,1.176,32784998,0.000
AL,Lisman town,2.586,72093542,0.000
AL,Littleville town,4.972,138611405,0.045
AL,Livingston city,7.130,198772992,0.083
AL,Loachapoka town,1.138,31725619,0.008
AL,Lockhart town,1.088,30331699,0.040
AL,Locust Fork town,3.895,108586368,0.010
AL,Lookout Mountain CDP,15.231,424615910,0.014
AL,Louisville town,2.748,76609843,0.000
AL,Lowndesboro town,0.792,22079693,0.000
AL,Loxley city,31.902,889376717,0.380
AL,Luverne city,15.647,436213325,0.027
AL,Lynn town,10.651,296932838,0.014
AL,Macedonia CDP,3.948,110063923,0.000
AL,Madison city,30.578,852465715,0.131
AL,Madrid town,1.747,48703565,0.000
AL,Magnolia Springs town,0.896,24979046,0.063
AL,Malcolm CDP,2.365,65932416,0.025
AL,Malvern town,14.240,396988416,0.005
AL,Maplesville town,3.434,95734426,0.042
AL,Marbury CDP,23.153,645468595,0.077
AL,Margaret city,9.822,273821645,0.015
AL,Marion city,10.570,294674688,0.090
AL,Maytown town,2.725,75968640,0.000
AL,McCalla CDP,33.760,941174784,0.438
AL,McDonald Chapel CDP,1.064,29662618,0.004
AL,McIntosh town,0.996,27766886,0.000
AL,McKenzie town,3.724,103819162,0.017
AL,McMullen town,0.110,3066624,0.000
AL,Meadowbrook CDP,4.356,121438310,0.013
AL,Megargel CDP,0.688,19180339,0.000
AL,Memphis town,0.387,10788941,0.004
AL,Mentone town,4.289,119570458,0.011
AL,Meridianville CDP,15.556,433676390,0.049
AL,Midfield city,2.657,74072909,0.000
AL,Midland City city,6.058,168887347,0.000
AL,Midway town,3.309,92249626,0.000
AL,Mignon CDP,2.002,55812557,0.034
AL,Millbrook city,14.422,402062285,0.304
AL,Millerville CDP,6.699,186757402,0.022
AL,Millport town,5.488,152996659,0.014
AL,Millry town,7.490,208809216,0.025
AL,Minor CDP,0.664,18511258,0.000
AL,Mobile city,150.838,4205122099,40.645
AL,Monroeville city,13.349,372148762,0.007
AL,Montevallo city,12.891,359380454,0.283
AL,Montgomery city,159.854,4456473754,2.416
AL,Moody city,24.522,683634125,0.304
AL,Moores Mill CDP,13.587,378783821,0.165
AL,Mooresville town,0.250,6969600,0.048
AL,Morris city,3.557,99163469,0.011
AL,Morrison Crossroads CDP,5.191,144716774,0.074
AL,Mosses town,4.742,132199373,0.034
AL,Moulton city,5.994,167103130,0.014
AL,Moundville town,4.611,128547302,0.055
AL,Mount Olive CDP,8.319,231920410,0.003
AL,Mount Olive CDP,9.297,259185485,0.005
AL,Mount Vernon town,5.481,152801510,0.113
AL,Mountain Brook city,12.918,360133171,0.019
AL,Movico CDP,0.783,21828787,0.000
AL,Mulga town,0.888,24756019,0.005
AL,Munford town,2.644,73710490,0.002
AL,Muscle Shoals city,16.868,470252851,0.022
AL,Myrtlewood town,2.595,72344448,0.000
AL,Nanafalia CDP,2.170,60496128,0.000
AL,Nances Creek CDP,5.807,161889869,0.008
AL,Napier Field town,0.254,7081114,0.000
AL,Natural Bridge town,0.530,14775552,0.000
AL,Nauvoo town,0.989,27571738,0.002
AL,Nectar town,1.811,50487782,0.014
AL,Needham town,0.572,15946445,0.000
AL,New Brockton town,7.976,222358118,0.014
AL,New Hope city,8.658,241371187,0.057
AL,New Market CDP,17.530,488708352,0.030
AL,New Site town,9.866,275048294,0.017
AL,New Union CDP,12.314,343294618,0.025
AL,Newbern town,1.162,32394701,0.003
AL,Newton town,14.249,397239322,0.028
AL,Newville town,4.018,112015411,0.000
AL,Nixburg CDP,7.463,208056499,0.010
AL,North Courtland town,0.662,18455501,0.009
AL,North Johns town,0.165,4599936,0.000
AL,Northport city,18.212,507721421,0.398
AL,Notasulga town,13.966,389349734,0.154
AL,Oak Grove town,1.845,51435648,0.002
AL,Oak Hill town,0.560,15611904,0.000
AL,Oakman town,3.082,85921229,0.009
AL,Odenville city,13.987,389935181,0.075
AL,Ohatchee town,5.876,163813478,0.047
AL,Oneonta city,15.827,441231437,0.055
AL,Onycha town,0.792,22079693,0.009
AL,Opelika city,62.014,1728851098,1.011
AL,Opp city,23.665,659742336,0.924
AL,Orange Beach city,14.761,411513062,1.170
AL,Orrville town,1.037,28909901,0.000
AL,Our Town CDP,11.853,330442675,0.036
AL,Owens Cross Roads city,7.944,221466010,0.120
AL,Oxford city,31.950,890714880,0.363
AL,Ozark city,34.107,950848589,0.235
AL,Paint Rock town,0.441,12294374,0.010
AL,Panola CDP,0.718,20016691,0.001
AL,Parrish town,2.093,58349491,0.000
AL,Pea Ridge CDP,15.643,436101811,0.047
AL,Pelham city,38.772,1080901325,0.495
AL,Pell City city,25.001,696987878,2.758
AL,Pennington town,5.216,145413734,0.044
AL,Penton CDP,9.136,254697062,0.036
AL,Perdido Beach town,1.185,33035904,0.000
AL,Perdido CDP,11.138,310509619,0.030
AL,Peterman CDP,0.423,11792563,0.000
AL,Petrey town,0.734,20462746,0.017
AL,Phenix City city,28.063,782351539,0.112
AL,Phil Campbell town,4.310,120155904,0.015
AL,Pickensville town,7.773,216698803,2.286
AL,Piedmont city,9.825,273905280,0.104
AL,Pike Road city,34.019,948395290,0.300
AL,Pinckard town,5.333,148675507,0.008
AL,Pine Apple town,3.100,86423040,0.000
AL,Pine Hill town,3.817,106411853,0.000
AL,Pine Level CDP,25.174,701810842,0.051
AL,Pine Ridge town,1.332,37134029,0.000
AL,Pinson city,11.940,332868096,0.028
AL,Pisgah town,4.800,133816320,0.000
AL,Pleasant Grove city,9.821,273793766,0.000
AL,Pleasant Groves town,3.646,101644646,0.003
AL,Point Clear CDP,4.560,127125504,0.036
AL,Pollard town,1.112,31000781,0.003
AL,Powell town,4.802,133872077,0.000
AL,Prattville city,35.728,996039475,0.882
AL,Priceville city,6.487,180847181,0.032
AL,Prichard city,25.406,708278630,0.204
AL,Providence town,1.745,48647808,0.000
AL,Putnam CDP,9.485,264426624,0.000
AL,Ragland town,16.788,468022579,0.050
AL,Rainbow City city,25.678,715861555,0.340
AL,Rainsville city,20.731,577947110,0.015
AL,Ranburne town,1.586,44215142,0.000
AL,Ray CDP,9.462,263785421,0.051
AL,Red Bay city,9.752,271870157,0.091
AL,Red Level town,1.922,53582285,0.005
AL,Redland CDP,24.128,672650035,0.298
AL,Redstone Arsenal CDP,21.810,608027904,0.043
AL,Reece City town,3.562,99302861,0.000
AL,Reeltown CDP,7.546,210370406,0.028
AL,Reform town,8.008,223250227,0.028
AL,Rehobeth town,7.995,222887808,0.040
AL,Remlap CDP,16.272,453637325,0.208
AL,Repton town,0.957,26679629,0.007
AL,Ridgeville town,0.821,22888166,0.000
AL,River Falls town,6.835,190548864,0.261
AL,Riverside city,8.666,241594214,1.741
AL,Riverview town,1.446,40312166,0.021
AL,Roanoke city,18.736,522329702,0.382
AL,Robertsdale city,6.943,193559731,0.011
AL,Rock Creek CDP,3.016,84081254,0.000
AL,Rock Mills CDP,6.325,176330880,0.004
AL,Rockford town,3.307,92193869,0.013
AL,Rockville CDP,2.806,78226790,0.000
AL,Rogersville town,3.033,84555187,0.002
AL,Rosa town,4.194,116922010,0.007
AL,Russellville city,13.488,376023859,0.106
AL,Rutledge town,5.861,163395302,0.000
AL,Saks CDP,12.177,339475277,0.047
AL,Samson town,4.046,112796006,0.013
AL,Sand Rock town,5.071,141371366,0.000
AL,Sanford town,4.233,118009267,0.042
AL,Saraland city,34.508,962027827,0.219
AL,Sardis City town,7.864,219235738,0.016
AL,Satsuma city,7.349,204878362,0.050
AL,Scottsboro city,50.655,1412180352,6.756
AL,Section town,4.572,127460045,0.000
AL,Selma city,13.809,384972826,0.594
AL,Selmont-West Selmont CDP,3.278,91385395,0.039
AL,Semmes city,15.774,439753882,0.049
AL,Sheffield city,6.989,194842138,0.119
AL,Shelby CDP,18.759,522970906,0.254
AL,Shiloh town,2.132,59436749,0.000
AL,Shoal Creek CDP,5.041,140535014,0.264
AL,Shorter town,4.540,126567936,0.028
AL,Silas town,5.207,145162829,0.000
AL,Silverhill town,1.256,35015270,0.003
AL,Sims Chapel CDP,5.703,158990515,0.031
AL,Sipsey town,0.481,13409510,0.002
AL,Skyline town,3.981,110983910,0.012
AL,Slocomb city,9.489,264538138,0.011
AL,Smiths Station city,8.176,227933798,0.031
AL,Smoke Rise CDP,5.725,159603840,0.013
AL,Snead town,5.673,158154163,0.019
AL,Somerville town,3.474,96849562,0.005
AL,South Vinemont town,0.906,25257830,0.009
AL,Southside city,19.131,533341670,0.165
AL,Spanish Fort city,32.198,897628723,4.707
AL,Spring Garden CDP,2.265,63144576,0.000
AL,Springville city,9.618,268134451,0.039
AL,Spruce Pine CDP,0.928,25871155,0.001
AL,St. Florian town,4.454,124170394,0.020
AL,St. Stephens CDP,9.877,275354957,0.135
AL,Standing Rock CDP,3.188,88876339,0.040
AL,Stapleton CDP,10.913,304236979,0.009
AL,Steele town,6.713,187147699,0.028
AL,Sterrett CDP,22.922,639028685,0.648
AL,Stevenson town,7.695,214524288,0.407
AL,Stewartville CDP,24.140,672984576,0.130
AL,Stockton CDP,9.343,260467891,0.287
AL,Sulligent town,7.834,218399386,0.000
AL,Sumiton city,5.782,161192909,0.022
AL,Summerdale town,10.743,299497651,0.043
AL,Susan Moore town,5.631,156983270,0.020
AL,Sweet Water town,2.353,65597875,0.000
AL,Sylacauga city,20.251,564565478,0.162
AL,Sylvan Springs town,9.319,259798810,0.000
AL,Sylvania town,8.516,237412454,0.096
AL,Talladega Springs town,1.231,34318310,0.011
AL,Talladega city,26.052,726288077,0.081
AL,Tallassee city,11.368,316921651,0.826
AL,Tarrant city,6.369,177557530,0.053
AL,Taylor city,7.232,201616589,0.081
AL,Theodore CDP,7.982,222525389,0.002
AL,Thomaston town,2.013,56119219,0.000
AL,Thomasville city,11.259,313882906,0.001
AL,Thorsby city,5.829,162503194,0.010
AL,Tibbie CDP,1.749,48759322,0.017
AL,Tidmore Bend CDP,9.653,269110195,0.120
AL,Tillmans Corner CDP,12.988,362084659,0.039
AL,Town Creek town,2.681,74741990,0.003
AL,Toxey town,0.684,19068826,0.000
AL,Trafford town,2.743,76470451,0.000
AL,Triana city,2.801,78087398,0.023
AL,Trinity city,5.154,143685274,0.008
AL,Troy city,28.343,790157491,0.079
AL,Trussville city,35.704,995370394,0.524
AL,Tuscaloosa city,62.963,1755307699,10.072
AL,Tuscumbia city,9.215,256899456,0.043
AL,Tuskegee city,17.060,475605504,0.271
AL,Twin town,3.380,94228992,0.000
AL,Underwood-Petersville CDP,5.796,161583206,0.017
AL,Union Grove town,0.556,15500390,0.010
AL,Union Springs city,6.630,184833792,0.060
AL,Union town,0.821,22888166,0.000
AL,Uniontown city,15.177,423110477,0.017
AL,Uriah CDP,1.606,44772710,0.000
AL,Valley Grande city,33.505,934065792,0.313
AL,Valley Head town,3.775,105240960,0.006
AL,Valley city,12.964,361415578,0.000
AL,Vance city,10.177,283718477,0.030
AL,Vandiver CDP,20.310,566210304,0.543
AL,Vernon town,5.894,164315290,0.000
AL,Vestavia Hills city,20.111,560662502,0.241
AL,Vina town,4.801,133844198,0.004
AL,Vincent town,20.575,573598080,0.377
AL,Vinegar Bend CDP,9.453,263534515,0.020
AL,Vredenburgh town,1.503,41901235,0.014
AL,Wadley town,1.455,40563072,0.068
AL,Waldo town,2.810,78338304,0.052
AL,Walnut Grove town,5.027,140144717,0.012
AL,Warrior city,9.777,272567117,0.000
AL,Waterloo town,0.748,20853043,0.054
AL,Waverly town,2.769,77195290,0.019
AL,Weaver city,3.457,96375629,0.004
AL,Webb town,11.259,313882906,0.000
AL,Wedowee town,3.494,97407130,0.030
AL,Weogufka CDP,5.129,142988314,0.063
AL,West Blocton town,4.798,133760563,0.024
AL,West End-Cobb Town CDP,4.120,114859008,0.003
AL,West Jefferson town,1.873,52216243,0.038
AL,West Point town,3.862,107666381,0.027
AL,Westover town,19.834,552940186,0.153
AL,Wetumpka city,11.507,320796749,0.439
AL,Whatley CDP,1.291,35991014,0.000
AL,White Hall town,15.317,427013453,0.221
AL,White Plains CDP,12.790,356564736,0.090
AL,Whitesboro CDP,17.478,487258675,0.022
AL,Wilsonville town,10.635,296486784,0.224
AL,Wilton town,0.957,26679629,0.006
AL,Winfield city,17.782,495733709,0.049
AL,Woodland town,3.122,87036365,0.000
AL,Woodstock town,7.303,203595955,0.148
AL,Woodville town,6.622,184610765,0.040
AL,Yellow Bluff town,0.626,17451878,0.000
AL,York city,6.865,191385216,0.018
AR,Acorn CDP,3.975,110816640,0.023
AR,Adona city,0.949,26456602,0.000
AR,Alexander city,2.258,62949427,0.000
AR,Alicia town,0.432,12043469,0.000
AR,Alix CDP,0.481,13409510,0.000
AR,Alleene CDP,2.192,61109453,0.000
AR,Allport town,0.208,5798707,0.000
AR,Alma city,5.731,159771110,0.170
AR,Almyra town,0.388,10816819,0.000
AR,Alpena town,1.333,37161907,0.005
AR,Alpine CDP,1.437,40061261,0.000
AR,Altheimer city,2.050,57150720,0.069
AR,Altus city,2.081,58014950,0.000
AR,Amagon town,0.111,3094502,0.000
AR,Amity city,3.210,89489664,0.000
AR,Anthonyville town,0.077,2146637,0.000
AR,Antoine town,0.506,14106470,0.007
AR,Aplin CDP,2.244,62559130,0.000
AR,Appleton CDP,5.146,143462246,0.000
AR,Arkadelphia city,7.730,215500032,0.008
AR,Arkansas City city,0.492,13716173,0.000
AR,Armorel CDP,1.394,38862490,0.085
AR,Ash Flat city,6.365,177446016,0.000
AR,Ashdown city,7.137,198968141,0.030
AR,Atkins city,6.130,170894592,0.006
AR,Aubrey town,0.332,9255629,0.000
AR,Augusta city,2.072,57764045,0.017
AR,Austin city,3.096,86311526,0.000
AR,Avilla CDP,6.325,176330880,0.023
AR,Avoca town,1.931,53833190,0.001
AR,Bald Knob city,4.955,138137472,0.070
AR,Banks town,0.376,10482278,0.000
AR,Barling city,10.270,286311168,0.413
AR,Bassett town,0.245,6830208,0.000
AR,Batavia CDP,1.387,38667341,0.001
AR,Batesville city,11.596,323277926,0.114
AR,Bauxite town,3.432,95678669,0.083
AR,Bay city,3.088,86088499,0.009
AR,Bearden city,1.614,44995738,0.000
AR,Beaver town,0.315,8781696,0.184
AR,Bee Branch CDP,3.564,99358618,0.004
AR,Beebe city,10.159,283216666,0.110
AR,Beedeville town,1.139,31753498,0.000
AR,Beirne CDP,0.338,9422899,0.000
AR,Bella Vista city,45.304,1263003034,1.570
AR,Bellefonte town,0.622,17340365,0.000
AR,Belleville city,1.867,52048973,0.000
AR,Ben Lomond town,3.917,109199693,0.003
AR,Benton city,23.536,656146022,0.535
AR,Bentonville city,35.491,989432294,0.208
AR,Bergman town,1.305,36381312,0.001
AR,Berryville city,6.601,184025318,0.000
AR,Bethesda CDP,1.459,40674586,0.004
AR,Big Flat town,1.136,31669862,0.006
AR,Bigelow town,0.937,26122061,0.000
AR,Biggers town,1.002,27934157,0.018
AR,Birdsong town,0.202,5631437,0.000
AR,Bismarck CDP,1.461,40730342,0.005
AR,Black Oak town,0.452,12601037,0.000
AR,Black Rock city,3.286,91608422,0.136
AR,Black Springs town,0.445,12405888,0.002
AR,Blevins city,0.994,27711130,0.001
AR,Blue Eye town,0.075,2090880,0.000
AR,Blue Mountain town,1.065,29690496,0.003
AR,Bluff City town,2.322,64733645,0.001
AR,Blytheville city,20.738,578142259,0.060
AR,Board Camp CDP,2.979,83049754,0.019
AR,Bodcaw town,3.003,83718835,0.036
AR,Boles CDP,2.348,65458483,0.032
AR,Bonanza city,2.787,77697101,0.018
AR,Bono city,2.664,74268058,0.000
AR,Booneville city,3.944,109952410,0.018
AR,Bowman CDP,1.558,43434547,0.007
AR,Bradford city,0.867,24170573,0.000
AR,Bradley city,0.913,25452979,0.000
AR,Branch city,3.123,87064243,0.002
AR,Briarcliff city,2.251,62754278,0.000
AR,Brinkley city,5.708,159129907,0.455
AR,Brookland city,8.098,225759283,0.015
AR,Bryant city,20.523,572148403,0.088
AR,Buckner city,1.176,32784998,0.005
AR,Buffalo City CDP,0.147,4098125,0.032
AR,Bull Shoals city,4.902,136659917,0.069
AR,Burdette town,0.737,20546381,0.000
AR,Cabot city,20.751,578504678,0.097
AR,Caddo Gap CDP,0.398,11095603,0.000
AR,Caddo Valley town,3.107,86618189,0.013
AR,Caldwell town,3.186,88820582,0.019
AR,Cale town,0.966,26930534,0.090
AR,Calico Rock city,4.756,132589670,0.058
AR,Calion city,1.072,29885645,0.231
AR,Camden city,16.526,460718438,0.093
AR,Cammack Village city,0.283,7889587,0.000
AR,Campbell Station city,1.703,47476915,0.000
AR,Canehill CDP,2.177,60691277,0.004
AR,Caraway city,2.304,64231834,0.005
AR,Carlisle city,4.845,135070848,0.022
AR,Carthage city,0.989,27571738,0.000
AR,Casa town,1.119,31195930,0.001
AR,Cash town,0.367,10231373,0.000
AR,Caulksville town,1.348,37580083,0.015
AR,Cave City city,2.448,68246323,0.000
AR,Cave Springs city,8.549,238332442,0.056
AR,Cedarville city,8.413,234540979,0.000
AR,Center Point CDP,1.700,47393280,0.000
AR,Center Ridge CDP,9.470,264008448,0.054
AR,Centerton city,14.272,397880525,0.135
AR,Centerville CDP,3.152,87872717,0.000
AR,Central City town,2.224,62001562,0.060
AR,Charleston city,3.834,106885786,0.109
AR,Cherokee City CDP,0.468,13047091,0.000
AR,Cherokee Village city,20.427,569472077,0.882
AR,Cherry Valley city,3.986,111123302,0.000
AR,Chester town,0.510,14217984,0.000
AR,Chidester city,5.314,148145818,0.000
AR,Cincinnati CDP,7.479,208502554,0.071
AR,Clarendon city,1.749,48759322,0.179
AR,Clarkedale city,11.436,318817382,0.000
AR,Clarksville city,18.216,507832934,0.619
AR,Clinton city,13.079,364621594,0.294
AR,Coal Hill city,2.804,78171034,0.025
AR,College Station CDP,1.094,30498970,0.009
AR,Collins CDP,1.625,45302400,0.000
AR,Colt city,1.258,35071027,0.000
AR,Concord town,3.080,85865472,0.004
AR,Conway city,46.678,1301307955,0.248
AR,Corinth town,3.090,86144256,0.059
AR,Corning city,3.671,102341606,0.029
AR,Cotter city,2.447,68218445,0.000
AR,Cotton Plant city,1.039,28965658,0.000
AR,Cove town,1.598,44549683,0.024
AR,Coy town,0.672,18734285,0.000
AR,Crawfordsville town,0.559,15584026,0.000
AR,Crossett city,7.159,199581466,0.168
AR,Crystal Springs CDP,2.234,62280346,0.000
AR,Cushman city,4.078,113688115,0.000
AR,Daisy town,1.141,31809254,0.311
AR,Damascus town,1.862,51909581,0.000
AR,Danville city,4.280,119319552,0.048
AR,Dardanelle city,3.644,101588890,0.000
AR,Datto town,0.621,17312486,0.000
AR,De Queen city,6.060,168943104,0.101
AR,De Valls Bluff city,1.092,30443213,0.066
AR,DeWitt city,2.992,83412173,0.000
AR,Decatur city,4.808,134039347,0.055
AR,Deer CDP,2.791,77808614,0.005
AR,Delaplaine town,1.108,30889267,0.000
AR,Delight city,0.551,15360998,0.002
AR,Dell town,0.921,25676006,0.000
AR,Dennard CDP,21.899,610509082,0.032
AR,Denning town,1.077,30025037,0.000
AR,Dermott city,3.421,95372006,0.072
AR,Des Arc city,2.102,58600397,0.007
AR,Desha CDP,2.266,63172454,0.000
AR,Diamond City city,2.817,78533453,0.002
